TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/23,14:05,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,14:10,4,0,01F0584N,01F0557N,31,90,162
2024/05/23,14:10,4,0,01F0584N,01F0557N,32,86,93
2024/05/23,14:10,4,0,01F0584N,01F0557N,41,72,2
2024/05/23,14:10,4,0,01F0584N,01F0557N,42,82,31
2024/05/23,14:10,4,0,01F0584N,01F0557N,5,82,22
2024/05/23,14:10,4,0,01F0633N,01F0584N,31,79,130
2024/05/23,14:10,4,0,01F0633N,01F0584N,32,79,82
2024/05/23,14:10,4,0,01F0633N,01F0584N,41,75,1
2024/05/23,14:10,4,0,01F0633N,01F0584N,42,72,45
2024/05/23,14:10,4,0,01F0633N,01F0584N,5,72,30
2024/05/23,14:10,4,0,01F0578S,01F0633S,31,82,121
2024/05/23,14:10,4,0,01F0578S,01F0633S,32,79,66
2024/05/23,14:10,4,0,01F0578S,01F0633S,41,0,0
2024/05/23,14:10,4,0,01F0578S,01F0633S,42,72,39
2024/05/23,14:10,4,0,01F0578S,01F0633S,5,75,20
2024/05/23,14:10,4,0,01F0633S,01F0664S,31,86,120
2024/05/23,14:10,4,0,01F0633S,01F0664S,32,82,56
2024/05/23,14:10,4,0,01F0633S,01F0664S,41,0,0
2024/05/23,14:10,4,0,01F0633S,01F0664S,42,72,24
2024/05/23,14:10,4,0,01F0633S,01F0664S,5,72,23
2024/05/23,14:10,4,0,01F0633N,01H0579N,31,79,43
2024/05/23,14:10,4,0,01F0633N,01H0579N,32,75,25
2024/05/23,14:10,4,0,01F0633N,01H0579N,41,82,1
2024/05/23,14:10,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,14:10,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,14:10,4,0,01F0578S,01H0610S,31,82,39
2024/05/23,14:10,4,0,01F0578S,01H0610S,32,82,19
2024/05/23,14:10,4,0,01F0578S,01H0610S,41,86,1
2024/05/23,14:10,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,14:10,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,14:15,4,0,01F0584N,01F0557N,31,90,153
2024/05/23,14:15,4,0,01F0584N,01F0557N,32,86,83
2024/05/23,14:15,4,0,01F0584N,01F0557N,41,86,3
2024/05/23,14:15,4,0,01F0584N,01F0557N,42,82,36
2024/05/23,14:15,4,0,01F0584N,01F0557N,5,82,17
2024/05/23,14:15,4,0,01F0633N,01F0584N,31,86,133
2024/05/23,14:15,4,0,01F0633N,01F0584N,32,82,75
2024/05/23,14:15,4,0,01F0633N,01F0584N,41,86,1
2024/05/23,14:15,4,0,01F0633N,01F0584N,42,79,38
2024/05/23,14:15,4,0,01F0633N,01F0584N,5,75,22
2024/05/23,14:15,4,0,01F0578S,01F0633S,31,86,120
2024/05/23,14:15,4,0,01F0578S,01F0633S,32,81,64
2024/05/23,14:15,4,0,01F0578S,01F0633S,41,75,1
2024/05/23,14:15,4,0,01F0578S,01F0633S,42,75,38
2024/05/23,14:15,4,0,01F0578S,01F0633S,5,75,27
2024/05/23,14:15,4,0,01F0633S,01F0664S,31,86,94
2024/05/23,14:15,4,0,01F0633S,01F0664S,32,82,54
2024/05/23,14:15,4,0,01F0633S,01F0664S,41,75,1
2024/05/23,14:15,4,0,01F0633S,01F0664S,42,72,32
2024/05/23,14:15,4,0,01F0633S,01F0664S,5,75,23
2024/05/23,14:15,4,0,01F0633N,01H0579N,31,88,44
2024/05/23,14:15,4,0,01F0633N,01H0579N,32,82,16
2024/05/23,14:15,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,14:15,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,14:15,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,14:15,4,0,01F0578S,01H0610S,31,79,51
2024/05/23,14:15,4,0,01F0578S,01H0610S,32,79,20
2024/05/23,14:15,4,0,01F0578S,01H0610S,41,0,0
2024/05/23,14:15,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,14:15,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,14:20,4,0,01F0584N,01F0557N,31,90,153
2024/05/23,14:20,4,0,01F0584N,01F0557N,32,86,91
2024/05/23,14:20,4,0,01F0584N,01F0557N,41,82,1
2024/05/23,14:20,4,0,01F0584N,01F0557N,42,82,22
2024/05/23,14:20,4,0,01F0584N,01F0557N,5,82,23
2024/05/23,14:20,4,0,01F0633N,01F0584N,31,90,120
2024/05/23,14:20,4,0,01F0633N,01F0584N,32,82,70
2024/05/23,14:20,4,0,01F0633N,01F0584N,41,14,1
2024/05/23,14:20,4,0,01F0633N,01F0584N,42,79,30
2024/05/23,14:20,4,0,01F0633N,01F0584N,5,79,22
2024/05/23,14:20,4,0,01F0578S,01F0633S,31,82,116
2024/05/23,14:20,4,0,01F0578S,01F0633S,32,79,58
2024/05/23,14:20,4,0,01F0578S,01F0633S,41,72,3
2024/05/23,14:20,4,0,01F0578S,01F0633S,42,72,38
2024/05/23,14:20,4,0,01F0578S,01F0633S,5,72,33
2024/05/23,14:20,4,0,01F0633S,01F0664S,31,90,130
2024/05/23,14:20,4,0,01F0633S,01F0664S,32,86,59
2024/05/23,14:20,4,0,01F0633S,01F0664S,41,82,1
2024/05/23,14:20,4,0,01F0633S,01F0664S,42,75,29
2024/05/23,14:20,4,0,01F0633S,01F0664S,5,75,16
2024/05/23,14:20,4,0,01F0633N,01H0579N,31,82,41
2024/05/23,14:20,4,0,01F0633N,01H0579N,32,82,26
2024/05/23,14:20,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,14:20,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,14:20,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,14:20,4,0,01F0578S,01H0610S,31,82,52
2024/05/23,14:20,4,0,01F0578S,01H0610S,32,82,28
2024/05/23,14:20,4,0,01F0578S,01H0610S,41,75,1
2024/05/23,14:20,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,14:20,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,14:25,4,0,01F0584N,01F0557N,31,90,138
